,Unnamed: 0,emotions,gender,emotional_intensity,repetions,voice_channel,log_energy,zero_rate_cross,pitch,spec_center,spec_contrast,chroma
345,345,7,6,1,2,1,0.6627313614820913,0.22485739087301587,233.67234945489133,2699.0015817081958,18.75398329202451,0.4652619870071824
346,346,7,6,1,1,1,0.2479400969752143,0.12978178879310345,236.01424915960064,2685.977851832091,19.15845776512808,0.4801173541538951
347,347,7,6,1,2,1,-0.12406164195841211,0.19241420200892856,414.7499087258124,2293.2272993267193,19.676549092947816,0.38241787938978167
348,348,7,6,2,1,1,-0.18015712525489186,0.2308678260216346,781.5417677039017,2403.4729384763846,21.14901093560186,0.3918832748076464
349,349,7,6,2,2,1,-0.5995483470109668,0.21371372767857144,539.4542597266537,2363.6143450786135,20.139546647279968,0.41910278360297404
350,350,7,6,2,1,1,0.5807133496387563,0.27163931039663464,778.476113811573,2437.655354318165,20.193032602860626,0.4817669877680258
351,351,7,6,2,2,1,0.16624337183422097,0.22377797719594594,828.5849205099953,2110.6314746671333,20.68201965171262,0.47123291510915
352,352,8,6,1,1,1,2.145976711036562,0.2611805713959854,232.9632132857005,2364.7740125776477,18.447228606967723,0.5183003575507698
353,353,8,6,1,2,1,2.3092950883260115,0.28476953125,634.9328956261465,2173.743512242111,18.254321647055082,0.4357676100848006
354,354,8,6,1,1,1,0.32842935268306367,0.21003689236111112,848.5132287520487,2484.9657424769734,19.526995347911225,0.46381255187526954
355,355,8,6,1,2,1,-0.8745882565363251,0.22428243885869564,236.8882512354535,2329.9476218363206,20.05070450859981,0.4284568204879194
356,356,8,6,2,1,1,0.58705639476296,0.09991402911324786,228.94660616008497,2357.845450617918,19.487409768000276,0.47324862619374103
357,357,8,6,2,2,1,1.6913575480460465,0.269185648336039,446.282524433894,2515.526772027562,20.027576374682504,0.5066723720684313
358,358,8,6,2,1,1,0.45680879167331434,0.16864372702205882,420.18428471420737,2540.738822965778,20.59080614672054,0.4544465499045099
359,359,8,6,2,2,1,0.10674834807282481,0.19771217280982906,443.6119566065715,2520.605279083861,20.04331389106779,0.4380361429160224
360,360,1,7,1,1,1,2.760509096940275,0.19606640625,321.9826137073147,2211.6936146601606,19.84171749585009,0.4745984166153887
361,361,1,7,1,2,1,1.6298205496877498,0.13608264048165136,151.42702223098536,2097.7013297182425,20.100034885353594,0.48637894809622195
362,362,1,7,1,1,1,0.8843997096620857,0.15490618322649571,152.26586102719034,2240.0280875129442,19.97623813819057,0.4981403213358142
363,363,1,7,1,2,1,1.089799234754284,0.24073122258771928,676.1995551318716,2209.320767264261,20.037965492682247,0.49305700351568554
364,364,2,7,1,1,1,0.8384830938928066,0.15363451086956523,278.37613918806966,1812.4730875157652,18.96830084845612,0.47710364650269005
365,365,2,7,1,2,1,0.8238896461864169,0.12740071614583334,115.59881591490644,2164.4653738123193,18.761533432912675,0.5295325967179234
366,366,2,7,1,1,1,1.3042240838615247,0.14825581395348839,89.33923219637505,1858.7156588309933,19.902287312612813,0.5234254965789189
367,367,2,7,1,2,1,2.6145158232601573,0.16039852695610687,254.179183601343,2163.400984952871,20.014200763559074,0.5390781269501563
368,368,2,7,2,1,1,1.8071798739130926,0.17190025592672414,114.63536463536464,2212.157448669687,20.47283678543616,0.4974369848064263
369,369,2,7,2,2,1,0.30858736291514094,0.1582703196674312,151.14082255486122,2174.4977879009853,20.814556864201784,0.4472518188851377
370,370,2,7,2,1,1,0.6064734085208651,0.15582485856681033,169.51781663861857,2186.1310507055223,21.231995928244736,0.4277270276790567
371,371,2,7,2,2,1,1.583222590847015,0.17042865175189395,90.64051411689458,1882.7377459320842,20.759232079202864,0.44467524361135274
372,372,3,7,1,1,1,0.714980697870153,0.16752406529017858,400.1712573141145,2157.987922018321,19.79437019559964,0.5147905207059015
373,373,3,7,1,2,1,2.1597118285455386,0.14196134868421054,169.15817153560752,2011.416613104746,19.96749682889908,0.4817657283273299
374,374,3,7,1,1,1,1.1120095156890561,0.14658490349264705,552.6765218988155,2169.2011690500176,20.918465140803512,0.46577070409253596
375,375,3,7,1,2,1,1.528779700204006,0.19043743799603174,552.6765218988155,2169.2011690500176,20.918465140803512,0.46577070409253596
376,376,3,7,2,1,1,1.1366204874779853,0.15314690420560748,209.7889318673286,1824.369297878172,21.63397731334243,0.45084282969378325
377,377,3,7,2,2,1,1.8889384296680123,0.1650103400735294,472.83197622217403,2209.873541816503,20.934256552526247,0.4780220001677633
378,378,3,7,2,1,1,2.5436347026454365,0.19627779447115384,627.6355305117804,1936.9641288894516,21.836932465815003,0.43596658865979376
379,379,3,7,2,2,1,0.8791900529078813,0.19157022504664178,262.1711865787116,1921.1712125071144,21.527706930803102,0.44974449324144855
380,380,4,7,1,1,1,0.5745770886921314,0.14013671875,169.358543912352,2153.9254675176758,19.222020187377893,0.49385024185199344
381,381,4,7,1,2,1,1.3013310832090346,0.14480646306818182,395.9901488084914,1867.7200478320365,19.478498109343892,0.47306091621621893
382,382,4,7,1,1,1,1.8592630088915743,0.1695126815580986,150.69800318077398,2118.7271513027495,18.406322204478045,0.5023332775390529
383,383,4,7,1,2,1,1.9253596036062124,0.1578699985397196,152.94934521791083,2128.0612000437723,20.223126684370747,0.45859315247802374
384,384,4,7,2,1,1,1.1044971925378935,0.1349044939793578,404.8511016572481,2065.5324879136733,20.656351750475714,0.4510895005026664
385,385,4,7,2,2,1,2.6413594725406395,0.22244466145833333,6.254580991937454,1977.5543370931514,20.297122775418437,0.5145602576519481
386,386,4,7,2,1,1,1.512934327933352,0.17841515174278846,5.77398955182843,2050.887688021302,20.62756980291314,0.4824054775471818
387,387,4,7,2,2,1,0.6436781627848238,0.12840983072916667,625.4580991937454,2332.8292999417386,20.014561516282704,0.4477707997643827
388,388,5,7,1,1,1,1.050288433113276,0.12437095298423423,575.4245754245754,2030.274907623453,20.672738748658244,0.5004902521217164
389,389,5,7,1,2,1,0.8212394893427514,0.17080769496681417,750.247910468905,1927.5134233056715,21.446424200881157,0.46798336528400286
390,390,5,7,1,1,1,0.44410826870204373,0.16142153532608697,442.30769230769226,2085.287428521826,19.208550361161777,0.45350581711308346
391,391,5,7,1,2,1,1.8597213207184242,0.1704644097222222,438.31168831168833,2285.1526175133968,19.384988176734197,0.5076325817253936
392,392,5,7,2,1,1,0.6782237602433537,0.12903201941287878,6.382462104131257,1602.4563723912968,20.68654775405579,0.5078475985581382
393,393,5,7,2,2,1,0.43925695702793904,0.13688307542067307,6.243756243756244,1796.2868084366803,21.296390390878546,0.559231280808431
394,394,5,7,2,1,1,1.8903493191468352,0.1884588068181818,473.7845101392621,2193.6721984618703,21.303665166873273,0.4779954807154586
395,395,5,7,2,2,1,2.660671792675889,0.14601004464285713,623.3736293820151,1853.283725921544,22.08403938250053,0.48447129640104697
396,396,6,7,1,1,1,1.3560538553563128,0.19823843149038461,547.0184946080125,1703.023598319486,21.929278010873613,0.4608849988382901
397,397,6,7,1,2,1,0.8072949533509953,0.13890501829954954,231.48280291137434,2075.6221638842253,21.535178480624378,0.4531740744631882
398,398,6,7,1,1,1,1.0022758463905561,0.15478059287383178,169.92489406972302,2151.92985670915,20.50861711449276,0.42937877399064855
399,399,6,7,1,2,1,1.9954013031077844,0.14616477272727274,381.5952968231301,2397.0242046337025,20.335333510807523,0.4327787997083073
400,400,6,7,2,1,1,1.1531983220038238,0.14779480502136752,626.0654385482542,2221.498746448279,21.098392302945033,0.4090284216165941
401,401,6,7,2,2,1,1.1476319540511712,0.20465298356681033,710.9253989409605,2290.0148867722023,21.938197842419203,0.4128107196576171
402,402,6,7,2,1,1,1.098492896176994,0.13912259615384615,741.6031585712974,2458.453136852189,19.702752217465754,0.4581589557930475
403,403,6,7,2,2,1,1.46996499246608,0.12217684659090909,765.80562294848,2335.1443638456076,21.801565868933086,0.41861190094878886
404,404,7,7,1,1,1,2.893605492048714,0.2528754340277778,475.5610531896094,1940.684124892638,18.00601682513459,0.44197688005192587
405,405,7,7,1,2,1,0.8342704329917887,0.21664864676339285,93.9060939060939,2394.1885984786195,19.38025573127497,0.5034468690498674
406,406,7,7,1,1,1,0.787943887668722,0.19859212239583332,474.85860808525337,2309.6249325649237,18.847825510120398,0.5486332730134833
407,407,7,7,1,2,1,0.9414129236240582,0.15394810267857142,402.89803852270717,1949.543112147998,17.921219830984505,0.4235153085311869
408,408,7,7,2,1,1,1.5731143160889298,0.18218936011904763,400.0,2249.6963183299117,20.048949951687117,0.5078191490976248
409,409,7,7,2,2,1,2.576058374597655,0.1689453125,152.57339898681727,2314.7133206220624,19.632768368980734,0.5032424896774904
410,410,7,7,2,1,1,1.7117935637766388,0.16371802761130136,625.7401812688822,2064.439420093577,19.880630279897918,0.49117794573917967
411,411,7,7,2,2,1,0.7514757400308386,0.15934099469866073,422.0950185347707,2166.969940166153,20.265268405613593,0.43184333092254
412,412,8,7,1,1,1,0.32482896060984257,0.14659516150210083,395.6629804401859,1941.3798778128405,18.22958207911025,0.47430726393427347
413,413,8,7,1,2,1,0.6380957755614155,0.1457378292871901,475.5610531896094,2243.403722651304,18.580052071061516,0.5113979386728126
414,414,8,7,1,1,1,2.6083111533375263,0.22620738636363635,408.2270999654476,2062.2099195288797,19.184297172055054,0.5268172274478822
415,415,8,7,1,2,1,1.2700882903317023,0.13546778150826447,469.3302296823001,2126.8834815124537,19.17473545500234,0.5348074544904085
416,416,8,7,2,1,1,0.517595758584489,0.1429772010216346,280.32101277269135,2076.1394316848264,20.112003521847996,0.42820343322349974
417,417,8,7,2,2,1,0.9476227992649775,0.2055784131659836,445.14709925763,2235.668265097283,19.22788212074743,0.46117659971640307
418,418,8,7,2,1,1,1.700155411326087,0.14074485085227273,731.4917528960337,2242.206116184949,19.555545119472843,0.44886076051229923
419,419,8,7,2,2,1,1.7878297205607003,0.15419921875,230.5392457044055,1849.9962216569559,17.283588991694497,0.40601162942972063
420,420,1,8,1,1,1,0.934773195906795,0.19968959263392858,377.0515199086628,1771.0107356813187,19.814735277437435,0.51619177166585
421,421,1,8,1,2,1,1.1070386865130803,0.19940185546875,229.3098707726148,1711.8140069742421,19.862601762745914,0.49377993951768345
422,422,1,8,1,1,1,0.7884431420318231,0.12067205255681818,210.9206573599576,1823.8391638223236,19.87072531512009,0.45055212113000387
423,423,1,8,1,2,1,0.6493635548722582,0.18404134114583334,354.2172113600685,1736.7047225598346,19.833457908869644,0.497410072361605
424,424,2,8,1,1,1,2.0255351269475415,0.17538618607954545,194.52634499982656,1682.4561917984613,19.837450649913322,0.49388976068710666
425,425,2,8,1,2,1,2.2159886632655996,0.1243698250534188,210.37553943623175,1902.232237595736,19.76031469384614,0.5051574176204435
426,426,2,8,1,1,1,2.1503165514866036,0.1103601288377193,196.82288102013618,1726.8512937690805,19.70715017842828,0.5163591555782565
427,427,2,8,1,2,1,1.0037586402312662,0.18049554065265486,200.85731781996327,1780.5524348505562,20.148910543787427,0.47907685497997543
428,428,2,8,2,1,1,1.085941869536522,0.17219899970794392,196.04069287874623,1875.201802579431,20.16375515460707,0.4753124282314602
429,429,2,8,2,2,1,1.7440486355007774,0.1279296875,200.4247988895021,1847.664611079841,20.303184267687833,0.4662790548099167
430,430,2,8,2,1,1,0.3827991252827329,0.13872195512820512,195.62033852126825,1898.4474240412812,19.87847684004758,0.48760500876808704
431,431,2,8,2,2,1,0.40932457411315387,0.16548254730504589,194.54166050508533,1860.6243466576618,20.499267671348147,0.44584425453705606
432,432,3,8,1,1,1,0.2576195632750223,0.1388373256714876,210.9319252176395,1948.9491379957756,19.959802482153567,0.4771080019857901
433,433,3,8,1,2,1,0.8897523674648455,0.16104923282657657,210.66414490434278,1911.4555543407425,20.26837165238451,0.4730544015584242
434,434,3,8,1,1,1,1.6003364475184212,0.18311777836134455,232.55646410431902,1847.7407245010197,19.673511792525936,0.4789206590548136
435,435,3,8,1,2,1,0.28988299456714345,0.14492594401041667,748.6588226736257,1920.123000128808,20.214611716068895,0.46176400038017695
436,436,3,8,2,1,1,0.43437955928810956,0.13404859938063063,309.51315331443635,2005.9517133029842,22.00966637541961,0.4232057360339451
437,437,3,8,2,2,1,0.07785865492851823,0.15606084600225226,4.098426268350864,2003.497317396111,21.753088679918203,0.47471579677947967
438,438,3,8,2,1,1,1.1107446174377233,0.18686389048165136,274.6803485625866,1992.4828285161736,21.97344666884276,0.41828771702686024
439,439,3,8,2,2,1,1.759368918152129,0.1498230502136752,273.02887439084407,2012.4196486903854,21.30961868771065,0.4173059375975805
440,440,4,8,1,1,1,1.2294292808273608,0.10394021739130435,209.54986026045074,1795.674684204456,19.794899661329694,0.46617662645108116
441,441,4,8,1,2,1,1.03593106734373,0.16914658874045801,199.45421369632967,1836.388441147145,19.843637723107143,0.47394647653545907
442,442,4,8,1,1,1,0.33223911563414704,0.1810369318181818,212.59015475106787,1916.1558092995688,19.336333715062025,0.47887118487795766
443,443,4,8,1,2,1,0.36865429572279673,0.16914149693080358,203.68379062749315,1764.7397006430872,20.530072274118616,0.44692496836408574
444,444,4,8,2,1,1,2.202791510030005,0.11610903532608696,264.9559898552887,1778.4038747262773,21.224041130478238,0.3849331953562961
445,445,4,8,2,2,1,2.1364801038506545,0.21840943408613445,268.96518881851523,1802.0724393328555,20.565430804591433,0.4175108746888281
446,446,4,8,2,1,1,0.5868733470404053,0.16788456357758622,275.4486939345435,1798.493231430364,20.107738621486476,0.4385521860755185
447,447,4,8,2,2,1,1.1789731352180601,0.10110109661697247,7.019912251096861,1588.6548441542996,21.59831578501226,0.40488601456405066
448,448,5,8,1,1,1,0.9350632759408558,0.14125795717592593,227.6071549105636,1825.7438169238899,20.22419928437489,0.4768769432967212
449,449,5,8,1,2,1,1.3396129212630614,0.14214504076086956,400.98511915085504,1917.4610173395201,20.27296112154376,0.4451161622607898
450,450,5,8,1,1,1,1.6022946937512539,0.17535556891025642,212.61707015373742,1766.137663798549,19.97076575706176,0.47948394158910473
451,451,5,8,1,2,1,0.6634805634928522,0.16799562786697247,228.27533085918355,1781.2299070056567,20.137984223229083,0.46746776772492526
452,452,5,8,2,1,1,0.02605217489958575,0.15249498755530974,10.073980796474107,1882.5361805759248,21.149079896993978,0.4401730823698754
453,453,5,8,2,2,1,0.4298756877630239,0.164404296875,1009.1667081074809,1999.767946017665,21.452345874283996,0.4162242045368016
454,454,5,8,2,1,1,0.47728832531431065,0.1797123278601695,1245.6901037150092,1918.1171003981378,20.69495869432233,0.4565030485545676
455,455,5,8,2,2,1,0.47901238754813935,0.19372008727477477,627.1652460819357,1892.755827704247,20.711676155370093,0.4074185896450331
456,456,6,8,1,1,1,1.4231300358859735,0.07868806306306306,306.9997324140971,2025.419152210221,21.410065141525052,0.3900186361362054
457,457,6,8,1,2,1,2.5526078808928276,0.12026451373922414,4.904131049279705,1637.145946729167,21.348404560406735,0.4598371664687703
458,458,6,8,1,1,1,2.5260958323350193,0.21523187099358973,274.76917466474384,2070.0351057697767,21.775726542820465,0.3552278069508108
459,459,6,8,1,2,1,0.8574230906042986,0.16309435614224138,264.00572148622416,1996.870595718299,20.333311711866997,0.42630898079808477
460,460,6,8,2,1,1,0.6471615078717144,0.18037533967391303,1176.137257988352,2062.117242431221,22.307435554450873,0.4376662991418251
461,461,6,8,2,2,1,0.9799579740407479,0.15650062223451328,673.6788178601732,2148.8435273870823,22.49641072616289,0.41250555898273134
462,462,6,8,2,1,1,1.065375895162477,0.1580234103732639,399.166787773095,2083.540718909207,22.169256724506262,0.41323364276067387
463,463,6,8,2,2,1,1.6493446288830909,0.17927400056306306,379.44664031620556,1799.7540555520907,22.85065906954388,0.4186622900243199
464,464,7,8,1,1,1,1.034569590745096,0.13825640762061403,223.620383266894,1833.949994951861,19.64985537706393,0.49976819024693075
465,465,7,8,1,2,1,1.3840948458546372,0.1018643465909091,213.3297006436672,1798.8147709012192,19.733842808751977,0.49219641476303244
466,466,7,8,1,1,1,0.1264196920186556,0.19566639191513763,208.77184627839424,1955.3083409590308,20.008287569774627,0.43546600129226565
467,467,7,8,1,2,1,2.1166573060576988,0.19569798519736842,210.04967831256616,1839.2200132585092,19.548387773303705,0.4771703042011553
468,468,7,8,2,1,1,2.121555502866701,0.15015462239583333,224.77430448934473,1957.8099334265926,20.107135704604616,0.4566821576134677
469,469,7,8,2,2,1,0.6996501305610847,0.16609772538716813,230.74245362772888,1659.4126800438733,19.907774649475293,0.45981653687876695
470,470,7,8,2,1,1,0.7602100326494154,0.18957955496651785,210.8572766498311,1899.4372546225131,19.763097535132154,0.47444165253764864
471,471,7,8,2,2,1,1.265260775427213,0.17259262547348486,233.55778391383683,1801.0899985126775,19.833443632781524,0.4890316147635251
472,472,8,8,1,1,1,1.1594774280971882,0.1297565328663793,264.32669591630105,1826.4798867995069,19.65546743056512,0.4861877151555165
473,473,8,8,1,2,1,1.3345186485937628,0.10989407376126126,263.682818225136,1861.5138540076332,19.37918997275016,0.47657511892259474
474,474,8,8,1,1,1,0.7436993487886642,0.1963489460495283,343.1962471198634,1773.307301319891,19.80961005415103,0.44123381050322436
475,475,8,8,1,2,1,2.201355456302885,0.1337398558624031,228.16752076338577,1682.7849325292154,19.64177324951824,0.47927131234420917
476,476,8,8,2,1,1,0.9155438514151449,0.16588805602477477,277.02581643456307,1877.7870554898648,20.42570878323682,0.46003948492459934
477,477,8,8,2,2,1,0.31570789100316443,0.17089029947916667,276.7512107865472,1895.2658357783246,20.21962552671233,0.46933952205588914
478,478,8,8,2,1,1,0.2963902492046928,0.18353160511363636,340.44790588389935,1875.5684769707673,19.63506575145344,0.4822467481662459
479,479,8,8,2,2,1,0.3489448094926869,0.17326438210227274,278.25412972920606,1936.3990120764408,20.07005589954635,0.4509469671066562
480,480,1,9,1,1,1,1.8420704381398878,0.323486328125,92.05068904222176,1265.9967127791413,19.00669296421811,0.5767591685928479
481,481,1,9,1,2,1,0.7516942739826701,0.3160763302364865,89.28432061187856,2039.5463955176174,18.516552504927475,0.539249865578106
482,482,1,9,1,1,1,-0.13857713744524205,0.2149765625,94.10530653529887,2294.081408908777,18.022379412537052,0.5661092971634492
483,483,1,9,1,2,1,-0.24356658000756656,0.24238855698529413,89.90846947051327,2139.5449797169003,18.18143485330733,0.5285112853506783
484,484,2,9,1,1,1,0.20989800599399666,0.15805749725877194,91.1083222507352,2141.7718935987004,18.41833282676084,0.5319446032130872
485,485,2,9,1,2,1,1.1949477154236703,0.2752203985091743,232.56598048213985,2302.4787699485246,19.288892113610853,0.48322735701450575
486,486,2,9,1,1,1,1.0853417801198053,0.2323860378440367,477.20764367919605,2254.330324708945,18.89801735171302,0.486356016799157
487,487,2,9,1,2,1,1.9482287257035285,0.2543580242406542,94.39114907919614,2120.6328613792407,19.210100502639733,0.52219360322129
488,488,2,9,2,1,1,2.3175346962666032,0.216552734375,81.81767096858788,2101.2359296352697,17.84261552386979,0.5405093307471867
489,489,2,9,2,2,1,0.5109425034726562,0.2117099449282787,83.21664332866573,1828.9185048771221,19.01579418206194,0.49799969226851487
490,490,2,9,2,1,1,0.8423315765536126,0.2549101927570093,232.66131019864935,1857.0006321759577,19.330074352128186,0.4584364734861679
491,491,2,9,2,2,1,1.65292571021242,0.27490234375,210.0632389331867,1651.1161039615047,18.038116089668467,0.38957988744621475
492,492,3,9,1,1,1,1.0117984210844269,0.2958338713842975,482.51446981474896,1756.3564615120567,19.49694100116534,0.45666792051822647
493,493,3,9,1,2,1,1.6440078662387307,0.269325186353211,232.12581728220533,2002.51616235615,18.860261059936068,0.5242013967240733
494,494,3,9,1,1,1,0.7182390154336918,0.37485160079656865,218.56848239456608,2222.059221551679,18.177059561156458,0.5073432102930377
495,495,3,9,1,2,1,0.9382166966493359,0.25745567908653844,231.68776903265314,2192.9329094679906,19.5124387836659,0.47426615152805324
496,496,3,9,2,1,1,1.125366475835088,0.2595884610066372,536.0120675651035,1887.6521268875977,21.36177237220529,0.39395511379312537
497,497,3,9,2,2,1,1.9112676930456691,0.3078084309895833,485.50963526837893,1702.8868023579853,20.99561000241752,0.37063785784300285
498,498,3,9,2,1,1,2.1745605000723804,0.22637237278761063,485.960366921084,2219.41584358441,20.3136015751593,0.4847844158346001
499,499,3,9,2,2,1,0.8141429913692736,0.25071433738425924,603.8792801624536,1916.2940235306319,20.77948562254531,0.3893932144606846
500,500,4,9,1,1,1,0.9780065308072198,0.3239192161239496,86.24018043158317,2088.5633497980184,18.146543918622882,0.5556431835792259
501,501,4,9,1,2,1,1.3262979061543898,0.2824457123523622,91.07441623626973,2498.7794451152845,17.358508623066815,0.6002774169505285
502,502,4,9,1,1,1,1.282578163809732,0.2782736073369565,90.20291984207144,2400.3374396682293,17.268289136766235,0.5460238839149578
503,503,4,9,1,2,1,1.5635634757822012,0.2912205287388393,85.50179046919475,2178.7793943138204,17.836279192997473,0.5202984749890065
504,504,4,9,2,1,1,1.0927894605866222,0.2641737196180556,397.47924504341483,1969.6806532491034,19.470101045641282,0.4534016663334601
505,505,4,9,2,2,1,1.412791667793724,0.23085211131198347,132.94270207963112,2174.491971190007,18.63422794652571,0.5133643140950512
506,506,4,9,2,1,1,0.46611272295285877,0.25808771306818185,169.3703601869673,2178.7472751840282,19.6394182238113,0.4707046768703264
507,507,4,9,2,2,1,-0.13538615659822167,0.29783233882874016,210.04698929419175,1933.2081148272841,19.372868158177763,0.49074139770766956
508,508,5,9,1,1,1,-0.0038192356146824888,0.24974959935897437,94.11105664869409,2199.617840518091,18.3624994346012,0.5357552405258542
509,509,5,9,1,2,1,-0.0842835300219939,0.25487342247596156,217.07163363910092,2095.988529144105,17.808448649334206,0.5300579977547163
510,510,5,9,1,1,1,1.2294982789663549,0.25204369329637094,599.4012677069222,2099.174146175681,20.440312449226695,0.49308583529775857
511,511,5,9,1,2,1,2.0216036368174555,0.3135924258474576,377.4518466160099,2185.0578067528522,20.028901204761954,0.5203020595223931
512,512,5,9,2,1,1,-0.039264248560422224,0.3641426518278302,753.7174873892969,1865.7995909427016,20.195715559838952,0.48131825848178156
513,513,5,9,2,2,1,0.620203649202728,0.27314933401639346,599.3999370099624,2218.9919858419676,19.65502239553488,0.45101807505235236
514,514,5,9,2,1,1,2.0592043218710296,0.23939501549586778,405.6222028396986,1964.1476957572138,20.370999511472288,0.44022028769077093
515,515,5,9,2,2,1,1.936572188553883,0.2512758316532258,672.9313248650266,1995.3670400157207,20.17219997006587,0.45979326175500923
516,516,6,9,1,1,1,1.1175184432874847,0.24001935206422018,86.12326984502543,2399.7306531850136,16.952501588989858,0.5762612198325402
517,517,6,9,1,2,1,0.8072939711414507,0.34816539797008544,91.48625734453252,2300.6811890170193,17.71794355172905,0.551056027953302
518,518,6,9,1,1,1,0.992377069320964,0.26673642113095236,87.99617407938786,1946.6875018478695,18.86254455548309,0.5762083070570846
519,519,6,9,1,2,1,1.7734494923262678,0.21913270692567569,90.22796110314043,2510.175151931041,17.95154132644615,0.5765415830545436
520,520,6,9,2,1,1,-0.0752917368677652,0.2663487025669643,452.0227865211934,1945.290794434236,20.641794804205983,0.47684133411178137
521,521,6,9,2,2,1,-0.09769234507113929,0.24050932949029127,137.31149295666967,2323.159438175772,18.682794054234495,0.4870959023066575
522,522,6,9,2,1,1,-0.052227392391210575,0.28169724921218486,379.7238582601139,2229.289907599334,20.424319366238,0.4330725286291616
523,523,6,9,2,2,1,0.41317718784290897,0.22987837357954546,410.92980592835767,1950.5383341719805,21.367418956072125,0.41509408229984235
524,524,7,9,1,1,1,1.4415165185622834,0.2673534292035398,397.53925259388484,2099.2025288416116,18.88114569893331,0.5503881628376555
525,525,7,9,1,2,1,-0.014621529227312429,0.27218915831367924,543.7419723134009,2179.359264821031,18.578671853567784,0.544102871605648
526,526,7,9,1,1,1,-0.0695956833419778,0.25162486869747897,396.8156766687079,2398.6789823033346,18.551816072378212,0.5456552199866121
527,527,7,9,1,2,1,0.06089506263692524,0.21876230961134455,232.41208337159122,2188.6322002374395,19.62123320764017,0.49904532485339603
528,528,7,9,2,1,1,0.7552610786398547,0.330810546875,377.50893593621123,2198.543629899227,18.503439905199727,0.5558615919994981
529,529,7,9,2,2,1,1.657434023152715,0.21371895926339285,581.0213818695883,2200.633805447843,18.24831198089722,0.5192957022127677
530,530,7,9,2,1,1,1.5005416580115658,0.3744330971927966,657.0968419578461,2232.750903114055,19.479084669693652,0.5276574633019799
531,531,7,9,2,2,1,1.5112215133957063,0.22750418526785715,488.11960178986436,1937.9003091037484,19.753199099252857,0.4899364414004404
532,532,8,9,1,1,1,0.8296123537102393,0.3323126324152542,92.8414365990716,1749.3737157003925,18.405122508859336,0.58785604924673
533,533,8,9,1,2,1,0.7536080442348015,0.34623172305045874,92.60681439301703,2096.8263150718385,16.946892104885535,0.5395103295506869
534,534,8,9,1,1,1,2.127122480982342,0.3470676967075893,428.8857771554311,1885.903808571133,18.63974792239773,0.5675124869001785
535,535,8,9,1,2,1,2.299278579813317,0.34519800646551724,413.4720302611479,2302.359219308554,18.031962975003875,0.5256341813021995
536,536,8,9,2,1,1,0.9905162487095409,0.25169635641163796,380.22439596617033,2178.0108608418072,18.3421259479241,0.5361584244647274
537,537,8,9,2,2,1,1.09307674574728,0.2599331724877451,377.37724344884265,1832.6000324912068,18.624506527449974,0.5581979996758617
538,538,8,9,2,1,1,1.0535923416475337,0.27502655564692985,232.11826278578644,2125.009217011634,18.146923742864036,0.4966456579689753
539,539,8,9,2,2,1,1.701983646910044,0.21358271059782608,226.0856914235833,2362.8709092386757,18.362410754148918,0.5398919716592623
540,540,1,10,1,1,1,1.4627932293185395,0.1310993063038793,232.69128821346527,1937.6285681621373,21.164749905914015,0.39354327981299375
541,541,1,10,1,2,1,0.8335247122677234,0.23729654947916667,392.21434970274447,2256.16617623284,21.548339371588078,0.4066576777258523
542,542,1,10,1,1,1,0.6422898333108319,0.23819282111220472,232.53558108808724,1933.1445322259501,21.9930875668794,0.3533869288566787
543,543,1,10,1,2,1,-0.26062103392363084,0.18694196428571427,212.23989374382725,2088.4626662721066,21.508123857068878,0.37476180120508684
544,544,2,10,1,1,1,2.413674844293341,0.16104075947745902,227.7151459981794,2332.401671317395,21.202192351488115,0.4092885657368135
545,545,2,10,1,2,1,2.5994445943033377,0.17157070878623187,190.08637136217004,2134.6272647417277,20.96879104026893,0.44315261555655905
546,546,2,10,1,1,1,0.6843175954964354,0.22787552521008403,234.25900467418202,2442.0412254960547,22.216545543246063,0.39143845988595094
547,547,2,10,1,2,1,0.7735597209443239,0.27296372215346537,232.19709753628078,2260.958870744883,21.966821508680844,0.3394820270572793
548,548,2,10,2,1,1,0.6972768994995595,0.18780158547794118,225.84583479671537,1971.1013562698881,21.408679229626614,0.3657323909082444
549,549,2,10,2,2,1,1.5558088225228768,0.215673828125,231.46522168146774,1911.0980020219681,21.6152629676166,0.34797243926932564
550,550,2,10,2,1,1,0.42069049849304485,0.2908453985091743,233.7128867419201,1952.8940378017985,21.606789741640284,0.36410920708326044
551,551,2,10,2,2,1,-0.13543934744845332,0.29141438802083336,210.5708933952276,1907.1153702008917,21.04832991208498,0.3854964653694266
552,552,3,10,1,1,1,0.40871258832516966,0.15616157111220472,344.79805908377335,2096.3154989599107,20.748913480222715,0.4447102470706356
553,553,3,10,1,2,1,1.1250189166470632,0.21109737970132744,314.68607038651345,1953.4618672159165,20.664806448448573,0.44018578383365725
554,554,3,10,1,1,1,1.81985437514218,0.18313802083333333,308.47823207764935,2363.1285110545655,21.301425344583215,0.3831687214494744
555,555,3,10,1,2,1,-0.005574526653014806,0.17644063835470086,292.8053646018694,2204.133627206071,21.011214670393993,0.4050638640513449
556,556,3,10,2,1,1,0.3407343549969392,0.21987123842592593,381.268832966854,2397.7000942606624,22.334246146068278,0.3887935106752098
557,557,3,10,2,2,1,0.8523512599873719,0.22041248139880953,470.3867561010418,2230.3991988596395,21.3509449914554,0.3863276099888815
